sector,ticker_a,ticker_b,beta,n_rows,n_events,label_mean,best_threshold,val_auc,test_accuracy,test_balanced_accuracy,test_f1,test_auc,trade_count,trade_win_rate,avg_pnl_proxy,total_pnl_proxy,max_drawdown_proxy,validation_start_date,test_start_date
Tech,AAPL,PYPL,-0.13030076096687085,1572,852,0.3403755724430084,0.55,0.7158004778972521,0.3742690058479532,0.5,0.5446808510638298,0.4465537383177571,124,0.49193548387096775,-0.005743236018765356,-0.7121612663269041,1.151310379028319,2023-10-12,2024-12-26
Consumer_Staples,KO,COST,0.507573649347995,1572,808,0.3675742447376251,0.45,0.5103254067584481,0.5802469135802469,0.6039619164619164,0.6565656565656566,0.6699938574938575,159,0.4779874213836478,-0.004483010286055271,-0.7127986354827882,0.8477632894515967,2023-09-28,2024-12-31
Healthcare,MRK,UNH,0.5642156650366819,1572,829,0.3184559643268585,0.5,0.49358974358974367,0.29518072289156627,0.501701644923426,0.40609137055837563,0.5524673851389676,154,0.5064935064935064,-0.004678024731673203,-0.7204158086776733,2.1487987556457493,2024-01-11,2025-03-27
Real_Estate,AMT,VICI,-0.04231985741865497,1572,796,0.3203517496585846,0.53,0.35591689250225833,0.48125,0.4829545454545454,0.4645161290322581,0.5531881313131313,32,0.28125,-0.0225881849527359,-0.7228219184875488,0.7608260993957515,2023-11-20,2024-12-18
Utilities,D,CNP,-0.13878314379218798,1572,790,0.40632912516593933,0.46,0.5110512129380054,0.4620253164556962,0.5101402737873922,0.40559440559440557,0.5567010309278351,138,0.43478260869565216,-0.005238683285920516,-0.7229382934570312,1.041192398071289,2023-12-01,2024-12-19
Financials,MA,BLK,0.4067582050652066,1572,774,0.4250645935535431,0.48000000000000004,0.6109442776109443,0.6193548387096774,0.5083333333333333,0.03278688524590164,0.5878947368421052,37,0.1891891891891892,-0.019629604906649195,-0.7262953815460202,0.7429571552276606,2023-10-02,2025-01-30
Financials,BRK-A,BLK,0.6758003736706873,1572,897,0.284280925989151,0.47000000000000003,0.45878136200716846,0.46111111111111114,0.5115181570948648,0.3741935483870968,0.5512717965125581,174,0.46551724137931033,-0.004186850098357802,-0.7285119171142576,0.9830710754394516,2023-11-06,2025-01-31
Consumer_Disc,SBUX,SONO,0.2712062241849087,1572,763,0.40366971492767334,0.5,0.44698085419734906,0.5620915032679739,0.6021421107628004,0.6378378378378379,0.6290491118077325,119,0.453781512605042,-0.006207710730929332,-0.7387175769805905,1.0521159858703597,2023-12-05,2025-02-10
Utilities,SRE,PEG,0.8660881377574365,1572,761,0.42049935460090637,0.46,0.41538461538461535,0.5947712418300654,0.5816498316498318,0.48333333333333334,0.5486344930789375,149,0.38926174496644295,-0.005043138030391412,-0.7514275665283203,0.9239353475570665,2023-12-27,2025-03-11
Communications,VZ,CMCSA,0.4397367507956112,1572,798,0.39849624037742615,0.52,0.4516599190283401,0.375,0.4766666666666667,0.5145631067961165,0.5941666666666666,123,0.3821138211382114,-0.006163854319874832,-0.7581540813446044,0.780282041549681,2023-12-06,2025-03-03
Industrials,LMT,FDX,0.012942840358814545,1572,825,0.30424243211746216,0.46,0.4527089072543618,0.7757575757575758,0.5762273901808785,0.3018867924528302,0.6819552110249785,115,0.3130434782608696,-0.006600497038468069,-0.759057159423828,1.3689494247436493,2024-03-05,2025-03-11
Real_Estate,AMT,WELL,0.06970370091743394,1572,817,0.33537331223487854,0.49000000000000005,0.39308035714285716,0.524390243902439,0.5308254963427377,0.5568181818181818,0.5939692491416629,121,0.4380165289256198,-0.006354058856806479,-0.768841121673584,1.004731754302977,2023-11-15,2024-12-13
Consumer_Disc,SBUX,MCD,0.589319399464881,1572,756,0.38359788060188293,0.52,0.5025488530161427,0.4342105263157895,0.515946783305996,0.5473684210526316,0.5647895024603609,93,0.45161290322580644,-0.008307662410120807,-0.7726126041412351,1.0025698771476743,2023-12-05,2025-01-28
Industrials,BA,ITW,0.549370053708208,1572,849,0.31684333086013794,0.45,0.46401515151515155,0.5529411764705883,0.5135762357855651,0.2692307692307692,0.5161290322580645,165,0.46060606060606063,-0.0047047674005681805,-0.7762866210937498,0.8916471252441402,2023-12-21,2025-04-29
Real_Estate,EQIX,VICI,0.14711577435654108,1572,823,0.36938032507896423,0.5700000000000001,0.6644628099173554,0.40606060606060607,0.5288461538461539,0.5545454545454546,0.5595838587641866,84,0.38095238095238093,-0.009284311158316474,-0.7798821372985838,0.9037653541564938,2024-01-04,2025-03-14
Healthcare,AMGN,UNH,0.243019730148227,1572,843,0.3084222972393036,0.51,0.5726584022038568,0.2958579881656805,0.4990960224989956,0.3567567567567568,0.5421856167135395,116,0.46551724137931033,-0.0067268849076895865,-0.780318649291992,1.29670571899414,2023-12-22,2025-03-04
Utilities,D,SRE,-0.18667140763317575,1572,803,0.36239102482795715,0.54,0.5645280235988202,0.5403726708074534,0.560641627543036,0.4861111111111111,0.6374021909233176,39,0.1794871794871795,-0.02054370322594275,-0.8012044258117672,0.7791003646850578,2023-12-01,2024-12-19
Real_Estate,AMT,EQIX,0.32834311660276666,1572,838,0.3448687493801117,0.49000000000000005,0.5702947845804989,0.5595238095238095,0.570858578395153,0.5316455696202531,0.5816462243239249,117,0.358974358974359,-0.006967688796866651,-0.8152195892333982,1.0753016796112043,2023-11-17,2024-12-20
Consumer_Disc,MCD,LULU,0.5227500141420133,1572,781,0.3777208626270294,0.52,0.6645050543581918,0.4012738853503185,0.5475189234650967,0.4268292682926829,0.5096719932716568,64,0.421875,-0.013132355093955994,-0.8404707260131836,1.0270935325622534,2024-01-31,2025-03-14
Industrials,FDX,RTX,0.35668031366474173,1572,840,0.3107142746448517,0.5,0.675263049308851,0.6547619047619048,0.6400177331165953,0.5671641791044776,0.6725284468745382,67,0.3582089552238806,-0.01273021834643919,-0.8529246292114256,0.989310817718505,2023-10-30,2024-12-18
Consumer_Staples,KO,HSY,0.5396793206064987,1572,797,0.3764115571975708,0.55,0.4305106658047835,0.46875,0.5,0.6382978723404256,0.4782745098039215,129,0.4108527131782946,-0.006718739258226498,-0.8667173643112183,0.904669388771056,2023-11-06,2025-01-31
Communications,TMUS,VZ,-0.4741026430342398,1572,788,0.3756345212459564,0.51,0.5032656023222061,0.569620253164557,0.5793560606060606,0.4603174603174603,0.6100378787878789,59,0.3728813559322034,-0.014756081338656149,-0.8706087989807128,0.8802532768249498,2023-12-29,2025-01-29
Healthcare,JNJ,GILD,0.24594774489650198,1572,823,0.340218722820282,0.47000000000000003,0.4272237196765499,0.30303030303030304,0.45768833849329205,0.43349753694581283,0.41468868249054003,165,0.38181818181818183,-0.0054011230468749985,-0.8911853027343748,1.268573911666867,2023-11-24,2025-02-07
Consumer_Staples,COST,GIS,1.0249008145286724,1572,888,0.3220720589160919,0.5,0.6772803114571746,0.5898876404494382,0.49763626251390436,0.24742268041237114,0.49360400444938823,35,0.14285714285714285,-0.02572309167044503,-0.900308208465576,1.1390142116546624,2023-12-13,2025-02-06
Communications,TMUS,WBD,-0.1316213733246062,1572,760,0.4013157784938812,0.49000000000000005,0.5887535145267104,0.6447368421052632,0.5582010582010581,0.34146341463414637,0.6917989417989419,59,0.288135593220339,-0.015286405078435346,-0.9018978996276854,0.9135638504028301,2023-12-06,2025-01-06
Consumer_Staples,PG,GIS,0.4672607792882809,1572,814,0.3390663266181946,0.5,0.5258678237650202,0.4723926380368098,0.5285603715170278,0.5784313725490197,0.6422600619195047,136,0.3382352941176471,-0.00672708657208611,-0.914883773803711,1.100995401382445,2023-09-06,2024-11-20
Consumer_Staples,KO,KMB,0.6123540793352614,1572,793,0.36443883180618286,0.51,0.49083393242271744,0.44025157232704404,0.48357487922705317,0.5572139303482587,0.36763285024154596,117,0.4188034188034188,-0.008132956545577089,-0.9515559158325193,1.113738905906675,2023-11-02,2025-01-17
Industrials,GE,RTX,1.0250388779101274,1572,812,0.35467979311943054,0.56,0.5894886363636364,0.38650306748466257,0.5,0.5575221238938053,0.3873015873015873,124,0.3951612903225806,-0.007819083016726278,-0.9695662940740584,0.953601475119586,2023-11-01,2025-02-04
Industrials,GE,CAT,0.9238852638522105,1572,815,0.34723925590515137,0.53,0.5513059701492538,0.3312883435582822,0.5,0.4976958525345622,0.6755011892626571,163,0.44171779141104295,-0.006386110088778509,-1.040935944470897,1.6474904396831973,2023-12-14,2025-03-10
Healthcare,JNJ,ABBV,0.3150084940542833,1572,814,0.40294840931892395,0.46,0.5657344905175185,0.37423312883435583,0.4143362262937962,0.4069767441860465,0.36370941819350694,145,0.3724137931034483,-0.007201163587899044,-1.0441687202453613,1.14923837471008,2024-01-25,2025-02-13
Healthcare,AMGN,HCA,0.12793980181696807,1572,842,0.3325415551662445,0.48000000000000004,0.6602430555555555,0.5976331360946746,0.6454106280193237,0.5526315789473685,0.6611916264090177,155,0.4129032258064516,-0.00675325172178207,-1.0467540168762208,1.2867580757141082,2023-12-12,2025-01-24
Financials,C,BRK-A,0.1363763643355539,1572,831,0.3561973571777344,0.51,0.5193452380952381,0.5269461077844312,0.5496112237998647,0.4397163120567376,0.5608519269776877,57,0.2807017543859649,-0.018548830199659916,-1.0572833213806152,1.1505562305450425,2023-12-07,2025-03-07
Industrials,BA,RTX,0.3157313649980253,1572,837,0.3608124256134033,0.45,0.4224664224664224,0.5595238095238095,0.5541666666666667,0.4126984126984127,0.5210069444444444,146,0.4589041095890411,-0.0074818872295013845,-1.092355535507202,1.017653802871699,2024-01-04,2025-04-04
Communications,TMUS,T,-0.42080826925690235,1572,821,0.35444578528404236,0.49000000000000005,0.3157793580626561,0.3939393939393939,0.5056746532156369,0.5327102803738317,0.6081336696090793,158,0.4240506329113924,-0.00693826134597199,-1.0962452926635744,1.232737354278558,2023-12-07,2025-01-13
Healthcare,JNJ,ISRG,0.2554974282447358,1572,829,0.33775633573532104,0.48000000000000004,0.4970125786163522,0.42168674698795183,0.4691295546558705,0.3924050632911392,0.38545883940620784,141,0.375886524822695,-0.007778993620094677,-1.0968381004333494,1.3935585384368872,2024-02-08,2025-03-06
Energy,OXY,HAL,1.2478914800902896,1572,845,0.3183431923389435,0.49000000000000005,0.4289458357600466,0.5443786982248521,0.5553838646714379,0.4460431654676259,0.618900455432661,110,0.4,-0.010020027830149044,-1.102203061316395,1.1739562037924758,2023-09-15,2024-12-27
Communications,DIS,PSKY,0.6044196764229169,1572,777,0.35392534732818604,0.47000000000000003,0.5045714285714286,0.6217948717948718,0.5177083333333333,0.11940298507462686,0.3833333333333333,56,0.30357142857142855,-0.02139760558945792,-1.1982659130096436,1.2034330863952614,2024-01-17,2025-03-12
Tech,INTC,PYPL,0.3614896958646579,1572,758,0.3918205797672272,0.45,0.5667447306791569,0.6644736842105263,0.5,0.0,0.6689963113958455,51,0.43137254901960786,-0.02377139237347771,-1.2123410110473631,1.2648576583862283,2023-11-22,2025-02-03
Financials,C,AXP,0.34584380111164126,1572,813,0.3468634784221649,0.51,0.5280788177339901,0.44171779141104295,0.5193840579710145,0.4276729559748428,0.5221014492753623,61,0.29508196721311475,-0.020189907793138843,-1.2315843753814695,1.2786361370086656,2023-11-20,2025-03-10
Financials,MS,MA,2.1743779717684246,1572,838,0.3770883083343506,0.45,0.4689643045542464,0.5535714285714286,0.5069214131218457,0.2268041237113402,0.4174477289113193,128,0.4296875,-0.009766555309295655,-1.2501190795898438,1.4279440078735322,2023-11-30,2025-01-14
Consumer_Staples,PEP,GIS,0.7948086142642844,1572,797,0.36260977387428284,0.5,0.44468085106382976,0.2625,0.5014282575258185,0.3723404255319149,0.4357284113381674,151,0.4105960264900662,-0.008467196552958708,-1.2785466794967648,1.4984670200347858,2024-01-23,2025-04-15
Communications,VZ,CHTR,0.47850666506264544,1572,762,0.3385826647281647,0.54,0.7097388984181437,0.2875816993464052,0.4944382647385984,0.3057324840764331,0.5411568409343714,85,0.4117647058823529,-0.015335605200599218,-1.3035264420509336,1.3490342516899094,2024-01-09,2025-03-18
Utilities,NEE,D,0.1263889877957136,1572,827,0.37605804204940796,0.49000000000000005,0.601055324592261,0.5240963855421686,0.5413739266198283,0.48366013071895425,0.5428571428571428,108,0.2777777777777778,-0.01257772890726725,-1.358394721984863,1.340793838500972,2023-10-25,2024-12-19
Financials,C,MS,0.2360854413221221,1572,830,0.35180723667144775,0.49000000000000005,0.3507246376811594,0.4578313253012048,0.42559523809523814,0.2857142857142857,0.44973544973544977,107,0.34579439252336447,-0.012831345370996778,-1.3729539546966552,1.5693028812408412,2023-11-15,2025-02-18
Consumer_Staples,WMT,CL,0.9696815286084568,1572,817,0.3463892340660095,0.6400000000000001,0.4216842105263158,0.2804878048780488,0.5,0.4380952380952381,0.4552321296978629,129,0.3875968992248062,-0.010658516755399777,-1.3749486614465714,1.5520203912258104,2024-02-27,2025-02-21
Financials,C,BLK,0.548546106680636,1572,831,0.2839951813220978,0.47000000000000003,0.44130291005291006,0.688622754491018,0.5472618154538635,0.2972972972972973,0.527569392348087,96,0.28125,-0.014447998794416586,-1.3870078842639924,1.4959023129940001,2023-12-06,2025-04-04
Tech,ORCL,TXN,1.1755810741149912,1572,788,0.37055838108062744,0.45,0.5431597528684908,0.3670886075949367,0.5185050798258346,0.5,0.60177793904209,158,0.43670886075949367,-0.009450587126273148,-1.4931927659511575,3.828152391195296,2023-12-19,2025-02-11
Healthcare,GILD,HCA,0.18587438193126984,1572,803,0.37110835313796997,0.45,0.5332167832167832,0.4472049689440994,0.44061332503113326,0.3776223776223776,0.3949252801992528,152,0.3881578947368421,-0.009854489414315475,-1.4978823909759522,1.584499944686884,2023-12-14,2024-12-27
Tech,TXN,PYPL,0.011948569890182031,1572,810,0.4037036895751953,0.55,0.5492957746478874,0.24691358024691357,0.5158730158730158,0.3711340206185567,0.42471340388007056,73,0.3972602739726027,-0.02121725505672089,-1.548859619140625,1.5765440330505336,2024-01-23,2025-04-14
Tech,NVDA,TXN,2.293750871838433,1572,817,0.31334149837493896,0.45,0.4809090909090909,0.49390243902439024,0.44886363636363635,0.22429906542056074,0.448626893939394,159,0.49056603773584906,-0.010305301450333508,-1.6385429306030277,4.912899993896484,2023-12-14,2025-03-03
Tech,AAPL,TXN,1.4029140290336486,1572,832,0.34014421701431274,0.49000000000000005,0.46001523229246,0.592814371257485,0.546338028169014,0.2608695652173913,0.5653521126760563,120,0.4,-0.014263069113095604,-1.7115682935714724,2.1002410316467266,2024-01-19,2025-04-17
Tech,GOOG,ADBE,0.7237856466572423,1572,872,0.302752286195755,0.53,0.4218423551756886,0.28,0.32463768115942027,0.3076923076923077,0.27492753623188404,55,0.23636363636363636,-0.031180320479653093,-1.71491762638092,1.6625432868003824,2024-01-23,2025-02-13
Tech,NVDA,INTC,-0.8123561904856801,1572,798,0.35213032364845276,0.6900000000000002,0.5126080056427438,0.4125,0.5174456879526004,0.5648148148148148,0.639894667544437,32,0.28125,-0.05609983849525452,-1.7951948318481445,1.9512006187438953,2023-12-15,2025-01-23
Industrials,CAT,FDX,0.6999297253034694,1572,774,0.3772609829902649,0.47000000000000003,0.5616363636363637,0.6387096774193548,0.5515536723163842,0.28205128205128205,0.47281073446327687,85,0.2,-0.023292963420643523,-1.9799018907546995,2.0038554115295373,2024-02-02,2025-04-03
Healthcare,ISRG,UNH,0.45287464850286646,1572,818,0.347188264131546,0.47000000000000003,0.6453516969995081,0.5426829268292683,0.44551907719609585,0.21052631578947367,0.45785270629991126,129,0.4496124031007752,-0.015849513800569284,-2.0445872802734377,2.7508250274658215,2023-10-19,2025-01-22
Healthcare,JNJ,UNH,0.3559469293001438,1572,829,0.3449939787387848,0.45,0.40340909090909094,0.24096385542168675,0.5367647058823529,0.3225806451612903,0.5154411764705882,166,0.3253012048192771,-0.013147325734058057,-2.1824560718536374,3.0431578254699736,2023-12-27,2025-04-04
Healthcare,GILD,ISRG,0.1402903561930799,1572,788,0.3857868015766144,0.45,0.5071789686552073,0.620253164556962,0.6218473895582329,0.620253164556962,0.6351807228915662,153,0.3333333333333333,-0.0145682155010747,-2.228936971664429,2.31906694412231,2023-12-14,2025-01-10
Industrials,CAT,BA,0.33488261313247575,1572,830,0.32891565561294556,0.45,0.47132253711201083,0.7891566265060241,0.4962121212121212,0.0,0.37032085561497324,156,0.3333333333333333,-0.01482951291402181,-2.313404014587402,2.416855836868283,2024-01-29,2025-04-03
Tech,NVDA,PYPL,-0.28147869049305047,1572,832,0.3774038553237915,0.49000000000000005,0.8069805194805195,0.5868263473053892,0.6483102918586789,0.6145251396648045,0.6967741935483871,150,0.38666666666666666,-0.015594102223714188,-2.339115333557128,3.069832916259762,2023-10-18,2024-11-12
Healthcare,LLY,GILD,2.0976309090129477,1572,799,0.35919898748397827,0.49000000000000005,0.5058228960667985,0.45625,0.47647058823529415,0.5797101449275363,0.4354509803921569,144,0.4305555555555556,-0.01670976958009932,-2.406206819534302,3.6044173660278305,2023-12-05,2024-12-23
Tech,GOOG,NVDA,0.40457985869107427,1572,752,0.3989361822605133,0.46,0.5394199346405228,0.45695364238410596,0.449553950722175,0.31666666666666665,0.4492353440951572,129,0.31007751937984496,-0.018788760222205818,-2.4237500686645506,2.503104719161988,2024-02-26,2025-02-26
Healthcare,LLY,ISRG,0.9712936470845878,1572,750,0.35066667199134827,0.49000000000000005,0.4442105263157894,0.6266666666666667,0.6414917541229386,0.5942028985507246,0.6502998500749625,103,0.36893203883495146,-0.02420252366204865,-2.4928599371910107,2.512774706840516,2023-10-18,2025-01-15
Tech,INTC,TXN,-0.4283563211662677,1572,738,0.41734418272972107,0.45,0.556264066016504,0.6148648648648649,0.489247311827957,0.0,0.6342130987292278,33,0.36363636363636365,-0.08003828753847064,-2.6412634887695314,2.9181193618774413,2023-11-27,2025-03-10
Communications,PSKY,CMCSA,1.6823009366618529,1572,773,0.3945666253566742,0.5,0.6175444715730729,0.567741935483871,0.6205964422741541,0.6127167630057804,0.7056156260899895,112,0.32142857142857145,-0.0256464375427791,-2.8724010047912594,3.1089077110290515,2023-10-24,2024-12-13
Tech,AAPL,INTC,-0.5417586528793514,1572,817,0.3965728282928467,0.51,0.5416799744490578,0.5548780487804879,0.5996114996114996,0.5921787709497207,0.7011655011655011,95,0.3368421052631579,-0.03890770721435548,-3.6962321853637703,3.7883165206909206,2023-10-16,2025-01-07
Healthcare,LLY,JNJ,3.5433308337662837,1572,823,0.3535844385623932,0.48000000000000004,0.5075733161456655,0.3151515151515151,0.29674865229110514,0.18705035971223022,0.26735175202156336,108,0.3611111111111111,-0.036771960647017855,-3.9713717498779286,4.708007736206055,2024-01-22,2025-03-11
Tech,NVDA,AMD,1.5338631188098864,1572,862,0.3027842342853546,0.51,0.5075409836065574,0.47398843930635837,0.5103448275862069,0.44171779141104295,0.5013493253373313,85,0.29411764705882354,-0.04730770425235525,-4.021154861450196,4.107028356552125,2024-01-12,2025-01-14
